Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%),is_weekend
23.10.2023 08:00,216.1,142.8,5.593999999999999,110.268,2,132.6,27.7,134.6,19.2,13.4,0.44680851063829785,0.9697164948453608,0.93,0
23.10.2023 09:00,223.0,171.0,5.59,126.445,2,139.4,30.9,162.9,21.4,15.4,0.46808510638297873,0.9697164948453608,0.87,0
23.10.2023 10:00,246.0,201.2,5.495,145.746,3,144.0,34.5,179.4,32.0,14.4,0.46808510638297873,0.9697164948453608,0.87,0
23.10.2023 11:00,248.0,199.8,5.641,150.645,2,152.5,37.9,179.8,27.0,13.9,0.46808510638297873,0.9697164948453608,0.93,0
23.10.2023 12:00,250.4,213.0,5.611,156.706,2,151.0,35.2,208.1,31.7,14.9,0.46808510638297873,0.9706185567010309,0.93,0
23.10.2023 13:00,253.9,207.9,5.433,152.245,3,155.1,37.8,214.2,24.2,16.8,0.46808510638297873,0.9706185567010309,0.93,0
23.10.2023 14:00,254.4,206.2,5.972,152.946,3,154.7,35.8,200.3,26.0,17.6,0.46808510638297873,0.9706185567010309,0.87,0
23.10.2023 15:00,246.5,207.9,6.202999999999999,158.361,2,149.1,36.2,176.8,32.5,15.4,0.46808510638297873,0.9706185567010309,0.87,0
23.10.2023 16:00,238.7,195.4,6.786,142.745,3,133.1,31.6,166.2,38.7,15.2,0.46808510638297873,0.9716494845360825,0.87,0
23.10.2023 17:00,228.7,175.3,7.045,130.645,2,114.3,30.3,151.8,41.7,17.0,0.46808510638297873,0.9716494845360825,0.87,0
23.10.2023 18:00,222.1,165.0,7.34,125.984,2,104.3,29.5,140.3,43.8,19.6,0.46808510638297873,0.9716494845360825,0.81,0
23.10.2023 19:00,210.8,155.9,7.231,119.845,3,96.7,28.1,126.0,38.9,24.5,0.46808510638297873,0.9716494845360825,0.81,0
23.10.2023 20:00,181.4,139.6,6.547,117.745,3,86.89999999999999,21.4,116.9,41.5,20.8,0.46808510638297873,0.9722938144329897,0.81,0
23.10.2023 21:00,175.4,136.6,6.247999999999999,114.207,2,66.2,23.8,97.5,31.0,20.0,0.44680851063829785,0.9722938144329897,0.87,0
23.10.2023 22:00,151.8,125.1,6.144,113.445,2,65.1,22.8,83.6,6.1,18.8,0.46808510638297873,0.9722938144329897,0.81,0
23.10.2023 23:00,149.9,117.7,6.259,110.468,2,31.3,14.8,76.9,5.2,14.4,0.44680851063829785,0.9722938144329897,0.87,0
24.10.2023 00:00,146.2,116.7,6.183999999999999,99.831,2,27.2,17.1,75.60000000000001,8.2,11.5,0.44680851063829785,0.9733247422680411,0.87,0
24.10.2023 01:00,145.8,117.9,5.586,101.012,2,26.7,17.3,74.4,7.8,8.4,0.425531914893617,0.9733247422680411,0.93,0
24.10.2023 02:00,146.0,116.0,5.774,101.794,2,27.0,16.9,74.6,8.1,7.4,0.425531914893617,0.9733247422680411,0.93,0
24.10.2023 03:00,144.5,116.9,5.717000000000001,111.092,2,26.3,16.7,75.5,5.4,7.2,0.425531914893617,0.9742268041237113,0.93,0
24.10.2023 04:00,145.6,116.8,5.603,117.262,2,30.0,16.9,74.3,5.4,7.5,0.425531914893617,0.9742268041237113,0.93,0
24.10.2023 05:00,148.7,123.1,5.75,116.281,2,28.7,17.9,81.6,5.4,7.2,0.425531914893617,0.9752577319587629,0.93,0
24.10.2023 06:00,168.5,126.5,5.793,128.625,3,45.1,18.2,79.8,5.4,7.6,0.425531914893617,0.9752577319587629,0.93,0
24.10.2023 07:00,206.3,138.6,5.683999999999999,125.734,2,89.3,19.1,123.4,11.3,9.5,0.44680851063829785,0.9752577319587629,0.81,0
24.10.2023 08:00,225.0,158.3,5.702999999999999,164.237,3,136.0,22.3,163.2,15.7,12.5,0.44680851063829785,0.976159793814433,0.87,0
24.10.2023 09:00,237.8,179.7,5.715,196.901,3,131.9,29.4,182.0,15.9,17.4,0.44680851063829785,0.976159793814433,0.87,0
24.10.2023 10:00,255.6,192.3,5.698,207.917,2,141.4,38.2,169.2,28.3,13.2,0.425531914893617,0.9771907216494845,0.87,0
24.10.2023 11:00,245.1,203.4,5.726,204.856,2,144.4,40.6,178.1,30.7,14.8,0.425531914893617,0.9771907216494845,0.81,0
24.10.2023 12:00,253.6,200.1,5.827,210.201,3,147.6,44.5,197.2,26.3,16.2,0.425531914893617,0.9780927835051546,0.81,0
24.10.2023 13:00,255.4,215.3,5.643000000000001,196.94,2,146.3,43.0,191.9,24.6,16.6,0.44680851063829785,0.978221649484536,0.7000000000000001,0
24.10.2023 14:00,255.3,200.4,5.677,202.355,2,139.0,43.9,183.7,31.7,10.4,0.44680851063829785,0.978221649484536,0.66,0
24.10.2023 15:00,246.7,193.6,5.803,192.779,1,137.0,35.4,169.3,38.6,9.9,0.46808510638297873,0.978221649484536,0.61,0
24.10.2023 16:00,237.5,190.1,5.657,177.407,2,142.8,29.9,157.3,40.1,11.9,0.44680851063829785,0.978221649484536,0.7000000000000001,0
24.10.2023 17:00,226.3,169.2,5.659,157.66,1,116.0,26.3,144.0,40.9,17.6,0.40425531914893614,0.9780927835051546,0.81,0
24.10.2023 18:00,211.7,147.9,5.992,141.18,2,106.7,27.0,136.2,44.3,21.8,0.36170212765957444,0.9780927835051546,0.87,0
24.10.2023 19:00,200.4,146.0,6.037,131.964,2,94.7,27.6,125.3,45.8,27.2,0.36170212765957444,0.9780927835051546,0.87,0
24.10.2023 20:00,177.4,134.9,6.133,124.747,1,87.8,23.1,115.6,36.2,20.7,0.36170212765957444,0.9789948453608248,0.81,0
24.10.2023 21:00,168.1,130.9,6.081,122.548,2,68.2,22.6,94.0,30.0,19.7,0.3404255319148936,0.9789948453608248,0.87,0
24.10.2023 22:00,151.6,123.7,5.989999999999999,118.494,2,66.0,18.4,82.4,5.5,17.7,0.3404255319148936,0.9789948453608248,0.87,0
24.10.2023 23:00,143.5,118.5,6.243,114.799,1,32.2,15.9,74.4,5.2,15.1,0.3191489361702128,0.9789948453608248,0.86,0
25.10.2023 00:00,134.5,116.4,6.113,101.238,2,30.3,18.2,68.7,8.1,12.1,0.2978723404255319,0.9789948453608248,0.93,0
25.10.2023 01:00,133.5,115.6,5.635,103.321,1,31.3,18.3,62.3,7.7,10.4,0.2765957446808511,0.9788659793814433,0.93,0
25.10.2023 02:00,133.1,113.0,5.829,102.52,1,30.6,18.3,63.2,8.2,9.5,0.2978723404255319,0.9789948453608248,0.93,0
25.10.2023 03:00,131.6,113.4,5.731,109.755,1,29.8,18.1,63.4,5.1,8.3,0.3191489361702128,0.9789948453608248,0.86,0
25.10.2023 04:00,132.3,110.9,5.619,115.063,1,31.9,18.1,62.6,5.3,8.8,0.3191489361702128,0.9789948453608248,0.86,0
25.10.2023 05:00,135.5,113.0,5.85,111.9,2,33.2,19.0,69.9,5.3,8.0,0.3191489361702128,0.9789948453608248,0.86,0
25.10.2023 06:00,151.4,113.8,5.751,127.268,2,48.7,19.4,73.3,5.7,9.0,0.3191489361702128,0.9789948453608248,0.8,0
25.10.2023 07:00,189.1,127.1,5.773000000000001,128.942,2,94.7,20.8,121.3,10.8,10.9,0.2978723404255319,0.9789948453608248,0.8,0
25.10.2023 08:00,205.7,142.8,5.750999999999999,162.593,2,137.7,28.5,159.1,16.9,11.7,0.2978723404255319,0.9789948453608248,0.8,0
25.10.2023 09:00,213.1,163.6,5.853,183.839,1,145.9,35.8,174.7,15.7,12.1,0.2978723404255319,0.9789948453608248,0.8,0
25.10.2023 10:00,230.1,177.9,5.781,199.195,2,149.8,41.1,177.1,35.4,6.5,0.3191489361702128,0.9789948453608248,0.8,0
25.10.2023 11:00,235.4,183.9,5.683,194.81,2,148.4,44.4,185.1,34.2,6.6,0.3404255319148936,0.9789948453608248,0.6900000000000001,0
25.10.2023 12:00,240.4,192.3,5.742,189.148,1,154.6,42.0,191.4,30.0,7.2,0.36170212765957444,0.9780927835051546,0.65,0
25.10.2023 13:00,241.1,192.9,5.779999999999999,193.11,2,154.0,40.3,189.2,22.6,8.8,0.36170212765957444,0.9780927835051546,0.65,0
25.10.2023 14:00,236.6,200.5,5.606999999999999,202.55,2,153.9,43.8,175.0,26.7,12.9,0.3829787234042553,0.9780927835051546,0.6,0
25.10.2023 15:00,233.3,192.1,5.848999999999999,192.734,2,151.8,38.0,161.2,34.5,9.2,0.3829787234042553,0.9770618556701032,0.65,0
25.10.2023 16:00,225.0,177.3,5.723,167.929,2,137.0,32.8,160.2,41.7,11.9,0.3829787234042553,0.9770618556701032,0.6,0
25.10.2023 17:00,216.0,161.2,5.701000000000001,152.838,2,117.5,31.3,160.0,48.1,15.8,0.3404255319148936,0.9770618556701032,0.6900000000000001,0
25.10.2023 18:00,206.9,151.5,6.088,136.957,1,109.7,31.6,144.4,51.7,21.6,0.3191489361702128,0.9770618556701032,0.8,0
25.10.2023 19:00,194.3,146.1,6.282,131.48,2,97.6,26.6,123.3,49.5,26.1,0.3191489361702128,0.9760309278350515,0.75,0
25.10.2023 20:00,165.5,130.0,6.121,115.431,2,88.60000000000001,23.5,114.0,41.4,24.0,0.3191489361702128,0.9760309278350515,0.75,0
25.10.2023 21:00,157.1,125.1,7.019,113.832,2,69.8,23.4,95.3,26.2,21.8,0.2978723404255319,0.9760309278350515,0.8,0
25.10.2023 22:00,139.0,120.1,6.997,111.216,2,68.8,22.1,80.1,3.8,17.1,0.2978723404255319,0.9760309278350515,0.74,0
25.10.2023 23:00,135.4,113.4,7.241,103.183,2,35.3,17.0,75.2,3.1,12.6,0.2978723404255319,0.9760309278350515,0.74,0
26.10.2023 00:00,129.5,108.7,6.518,90.995,2,33.3,18.6,70.9,6.2,11.4,0.2978723404255319,0.9751288659793815,0.74,0
26.10.2023 01:00,131.3,106.7,6.164000000000001,92.056,2,32.7,18.1,62.8,5.8,10.7,0.2978723404255319,0.9751288659793815,0.74,0
26.10.2023 02:00,125.7,106.3,5.874000000000001,92.158,3,33.2,18.8,62.0,6.2,9.9,0.2765957446808511,0.9740979381443299,0.8,0
26.10.2023 03:00,127.9,105.1,6.034000000000001,99.892,1,32.9,18.6,63.3,3.2,10.1,0.2765957446808511,0.9740979381443299,0.8,0
26.10.2023 04:00,129.5,107.1,5.933000000000001,104.799,3,33.2,18.1,62.3,3.4,9.9,0.2765957446808511,0.9731958762886599,0.8,0
26.10.2023 05:00,129.6,110.7,5.966,102.255,3,34.2,19.4,62.5,3.2,9.4,0.2765957446808511,0.9731958762886599,0.8,0
26.10.2023 06:00,147.3,114.5,6.032,118.706,2,56.7,19.3,71.2,4.2,10.1,0.2765957446808511,0.9731958762886599,0.8,0
26.10.2023 07:00,184.7,129.0,6.188,119.578,3,99.7,22.4,113.1,10.3,13.8,0.2765957446808511,0.9721649484536082,0.86,0
26.10.2023 08:00,206.9,154.5,5.949,160.176,3,129.4,32.2,153.1,14.6,13.6,0.2765957446808511,0.9721649484536082,0.8,0
26.10.2023 09:00,221.9,168.7,6.12,181.108,2,149.5,36.4,166.4,14.9,15.9,0.2765957446808511,0.971520618556701,0.86,0
26.10.2023 10:00,231.8,185.7,6.043,186.778,3,152.0,35.1,163.8,36.8,13.3,0.2765957446808511,0.971520618556701,0.86,0
26.10.2023 11:00,237.3,195.7,5.991000000000001,190.379,2,154.7,34.9,163.5,26.2,14.0,0.2978723404255319,0.9704896907216495,0.8,0
26.10.2023 12:00,247.0,194.5,6.091,189.717,3,160.3,34.9,163.2,26.6,11.8,0.3191489361702128,0.9704896907216495,0.75,0
26.10.2023 13:00,246.0,194.3,5.891,58.2,3,156.0,34.2,158.8,20.4,10.9,0.3191489361702128,0.9695876288659794,0.75,0
26.10.2023 14:00,246.0,195.8,5.916,141.9,2,149.3,33.9,150.6,23.6,13.7,0.3404255319148936,0.9695876288659794,0.6900000000000001,0
26.10.2023 15:00,234.6,190.3,6.099,181.3,3,148.7,33.4,144.1,30.2,12.6,0.3404255319148936,0.9695876288659794,0.75,0
26.10.2023 16:00,229.9,186.8,5.843,169.8,3,133.6,30.7,142.7,37.0,14.5,0.3404255319148936,0.9685567010309278,0.75,0
26.10.2023 17:00,217.3,171.0,6.928999999999999,154.6,3,119.4,27.4,132.5,36.0,18.6,0.3191489361702128,0.9685567010309278,0.75,0
26.10.2023 18:00,202.6,171.6,7.491,139.2,2,110.2,26.9,135.6,40.5,20.5,0.3191489361702128,0.9685567010309278,0.75,0
26.10.2023 19:00,191.1,160.8,7.384,121.0,7,95.2,26.2,120.4,41.8,20.4,0.3191489361702128,0.9675257731958762,0.75,0
26.10.2023 20:00,164.8,136.5,7.468,109.3,6,90.1,21.4,111.2,37.0,21.6,0.3404255319148936,0.9675257731958762,0.6900000000000001,0
26.10.2023 21:00,159.8,129.7,7.351,105.5,2,68.1,24.0,98.2,32.8,20.4,0.3404255319148936,0.9675257731958762,0.75,0
26.10.2023 22:00,142.5,121.9,6.999000000000001,103.0,3,69.2,19.5,83.0,5.3,18.1,0.3404255319148936,0.9675257731958762,0.75,0
26.10.2023 23:00,139.9,112.7,7.116,98.2,2,37.8,15.2,72.2,5.2,13.5,0.3404255319148936,0.9675257731958762,0.75,0
27.10.2023 00:00,129.0,111.0,6.325,97.9,2,37.7,17.1,66.8,7.7,12.2,0.3404255319148936,0.9666237113402062,0.75,0
27.10.2023 01:00,130.6,112.5,5.848,97.8,2,35.9,17.5,65.0,8.0,11.4,0.3191489361702128,0.9666237113402062,0.8,0
27.10.2023 02:00,132.8,111.9,6.021,96.3,2,37.3,17.4,64.7,7.5,8.8,0.3191489361702128,0.9655927835051545,0.8,0
27.10.2023 03:00,131.3,111.1,6.01,97.2,2,36.2,16.7,63.8,5.5,8.0,0.3191489361702128,0.9655927835051545,0.8,0
27.10.2023 04:00,132.2,111.3,5.944,98.1,3,37.8,16.8,64.2,4.9,7.7,0.3191489361702128,0.9655927835051545,0.8,0
27.10.2023 05:00,132.7,113.3,5.989,104.6,2,37.40000000000001,17.5,63.8,5.3,7.4,0.3191489361702128,0.9645618556701031,0.8,0
27.10.2023 06:00,151.8,112.6,6.165999999999999,125.3,3,58.6,17.9,72.6,4.8,8.8,0.3191489361702128,0.9645618556701031,0.8,0
27.10.2023 07:00,188.6,126.6,6.029,134.7,3,96.4,21.2,104.5,11.1,12.1,0.3191489361702128,0.9645618556701031,0.8,0
27.10.2023 08:00,207.3,145.0,6.026,143.8,2,146.2,27.3,141.6,16.7,14.5,0.3191489361702128,0.9636597938144329,0.8,0
27.10.2023 09:00,225.9,168.0,6.172,167.4,3,143.0,25.0,157.9,17.9,12.9,0.3191489361702128,0.9636597938144329,0.8,0
27.10.2023 10:00,233.2,191.4,5.988,175.7,2,145.1,27.2,153.9,37.5,12.0,0.3404255319148936,0.9636597938144329,0.75,0
27.10.2023 11:00,234.1,201.3,6.061,173.1,2,145.2,30.5,160.8,31.2,13.5,0.3404255319148936,0.9636597938144329,0.6900000000000001,0
27.10.2023 12:00,240.4,202.9,6.184,168.4,2,139.6,29.7,166.6,31.5,14.8,0.36170212765957444,0.9637886597938143,0.65,0
27.10.2023 13:00,236.1,198.4,6.106,169.8,2,139.3,33.2,165.0,24.1,15.8,0.36170212765957444,0.9627577319587629,0.7000000000000001,0
27.10.2023 14:00,231.8,195.7,5.955,164.5,2,140.5,30.1,158.0,24.9,20.4,0.36170212765957444,0.9627577319587629,0.7000000000000001,0
27.10.2023 15:00,228.1,186.4,6.265,158.9,2,137.1,30.1,148.1,32.1,17.2,0.36170212765957444,0.9627577319587629,0.7000000000000001,0
27.10.2023 16:00,223.4,178.8,5.995,153.4,2,119.7,24.5,148.0,38.0,15.3,0.36170212765957444,0.9627577319587629,0.7000000000000001,0
27.10.2023 17:00,213.7,155.6,6.132,138.9,2,104.9,23.2,143.0,41.6,15.2,0.36170212765957444,0.9627577319587629,0.7000000000000001,0
27.10.2023 18:00,203.4,149.0,6.42,124.1,1,96.5,25.0,135.8,43.9,20.2,0.36170212765957444,0.9627577319587629,0.75,0
27.10.2023 19:00,199.5,136.4,6.554,109.6,2,86.3,23.4,123.1,43.1,19.2,0.3404255319148936,0.9627577319587629,0.8,0
27.10.2023 20:00,173.4,119.0,6.572,106.4,2,85.69999999999999,18.6,111.5,31.5,22.1,0.3404255319148936,0.9627577319587629,0.75,0
27.10.2023 21:00,162.4,118.9,6.687,103.4,2,68.3,17.8,94.0,23.9,23.3,0.3404255319148936,0.9627577319587629,0.8,0
27.10.2023 22:00,141.9,110.5,6.539,100.5,2,67.5,18.0,77.60000000000001,5.1,16.3,0.3404255319148936,0.9627577319587629,0.8,0
27.10.2023 23:00,140.7,105.0,6.91,99.5,1,38.2,16.8,71.4,5.4,14.3,0.3404255319148936,0.9627577319587629,0.8,0
28.10.2023 00:00,131.6,104.0,7.072,98.9,1,35.7,19.0,70.7,5.1,12.8,0.3404255319148936,0.9627577319587629,0.75,1
28.10.2023 01:00,131.0,104.8,6.316,97.9,2,37.3,18.6,69.9,5.3,11.5,0.3404255319148936,0.9627577319587629,0.8,1
28.10.2023 02:00,129.5,103.4,6.271999999999999,97.8,1,36.0,18.6,68.6,5.0,10.4,0.3404255319148936,0.9627577319587629,0.75,1
28.10.2023 03:00,134.5,102.9,6.17,96.2,1,36.0,18.7,69.4,5.3,9.2,0.3404255319148936,0.9618556701030927,0.75,1
28.10.2023 04:00,133.6,101.2,6.127999999999999,97.3,1,34.7,19.6,69.39999999999999,5.1,8.8,0.3404255319148936,0.9618556701030927,0.75,1
28.10.2023 05:00,159.8,100.2,6.22,104.9,1,36.1,18.9,69.2,5.3,9.2,0.3404255319148936,0.9618556701030927,0.8,1
28.10.2023 06:00,162.8,102.1,6.148,112.0,2,35.6,19.3,71.9,5.0,9.1,0.36170212765957444,0.9618556701030927,0.81,1
28.10.2023 07:00,140.8,104.0,6.311,102.7,1,37.90000000000001,19.8,73.1,5.7,9.7,0.3404255319148936,0.9618556701030927,0.87,1
28.10.2023 08:00,156.1,102.5,6.239999999999999,100.4,2,39.7,21.2,85.2,8.0,12.4,0.3404255319148936,0.9618556701030927,0.93,1
28.10.2023 09:00,174.1,103.8,6.146,103.7,2,58.90000000000001,20.2,102.0,26.2,15.4,0.3404255319148936,0.9618556701030927,0.93,1
28.10.2023 10:00,196.4,103.4,6.3,104.9,2,97.9,21.1,105.5,31.3,19.9,0.3404255319148936,0.9618556701030927,1.0,1
28.10.2023 11:00,181.8,102.4,6.151,104.3,1,99.3,20.5,112.6,36.7,19.7,0.3404255319148936,0.9627577319587629,1.0,1
28.10.2023 12:00,179.7,102.4,6.311,107.9,2,99.2,20.2,117.3,35.3,21.3,0.3404255319148936,0.9627577319587629,1.0,1
28.10.2023 13:00,183.2,104.5,6.284,104.2,2,99.8,19.5,113.0,33.3,21.5,0.3404255319148936,0.9636597938144329,1.0,1
28.10.2023 14:00,181.2,106.9,6.228,103.7,2,97.79999999999998,19.6,105.7,34.8,22.1,0.3404255319148936,0.9636597938144329,1.0,1
28.10.2023 15:00,182.2,109.9,6.323,103.5,2,97.5,19.7,98.2,34.2,17.9,0.36170212765957444,0.9637886597938143,0.93,1
28.10.2023 16:00,186.7,108.9,6.249,102.7,2,96.7,17.7,89.30000000000001,39.7,18.7,0.3829787234042553,0.9637886597938143,0.87,1
28.10.2023 17:00,171.5,111.9,6.246,106.1,1,90.7,17.8,84.5,32.6,16.9,0.3829787234042553,0.9646907216494846,0.81,1
28.10.2023 18:00,149.1,113.2,6.625,106.5,2,60.1,20.6,83.89999999999999,30.0,21.1,0.36170212765957444,0.9646907216494846,0.87,1
28.10.2023 19:00,149.8,111.0,6.662,103.4,4,38.7,20.6,83.5,20.2,17.9,0.36170212765957444,0.965721649484536,0.87,1
28.10.2023 20:00,143.8,112.3,6.651,97.2,6,35.7,17.7,80.80000000000001,15.9,17.4,0.36170212765957444,0.965721649484536,0.81,1
28.10.2023 21:00,142.1,107.8,6.774,99.2,4,36.6,17.1,80.8,10.7,18.8,0.36170212765957444,0.965721649484536,0.81,1
28.10.2023 22:00,141.7,107.2,6.657,98.9,2,34.7,16.9,79.9,7.8,20.5,0.36170212765957444,0.9667525773195876,0.75,1
28.10.2023 23:00,141.7,104.8,6.834,97.7,1,35.9,16.2,78.1,7.9,13.8,0.36170212765957444,0.9667525773195876,0.7000000000000001,1
29.10.2023 00:00,135.5,101.6,6.648,98.7,1,36.8,18.0,71.4,7.6,10.3,0.36170212765957444,0.9675257731958762,0.7000000000000001,1
29.10.2023 01:00,134.2,103.4,6.321,97.7,1,36.1,18.2,70.2,8.0,9.9,0.3404255319148936,0.9675257731958762,0.75,1
29.10.2023 02:00,132.5,102.8,6.345,98.0,2,36.1,18.3,69.9,7.6,8.9,0.3404255319148936,0.9675257731958762,0.6900000000000001,1
29.10.2023 03:00,132.4,100.1,6.32,98.2,1,35.8,18.2,69.9,4.9,8.0,0.3404255319148936,0.9675257731958762,0.6900000000000001,1
29.10.2023 04:00,129.3,98.2,6.329999999999999,98.4,1,36.1,18.2,70.7,5.5,8.0,0.3404255319148936,0.9675257731958762,0.6900000000000001,1
29.10.2023 05:00,129.6,97.9,6.32,103.1,2,36.0,18.4,70.9,5.0,7.3,0.3404255319148936,0.9685567010309278,0.6900000000000001,1
29.10.2023 06:00,137.1,100.1,6.464,112.2,1,35.0,19.0,70.6,5.4,7.7,0.3404255319148936,0.9685567010309278,0.8,1
29.10.2023 07:00,136.4,98.6,6.363,101.9,3,35.1,18.8,72.60000000000001,5.2,8.9,0.3191489361702128,0.9685567010309278,0.86,1
29.10.2023 08:00,146.4,100.9,6.297,98.1,2,39.4,16.9,71.8,11.3,12.0,0.3404255319148936,0.9695876288659794,0.87,1
29.10.2023 09:00,148.8,100.1,6.265000000000001,98.2,3,38.8,17.1,72.3,12.8,14.9,0.3404255319148936,0.9695876288659794,0.8,1
29.10.2023 10:00,150.3,105.4,6.454000000000001,96.9,2,38.2,17.3,80.0,19.6,17.5,0.3404255319148936,0.9704896907216495,0.8,1
29.10.2023 11:00,154.5,106.7,6.246,98.6,2,39.40000000000001,17.5,83.5,15.4,18.5,0.36170212765957444,0.9704896907216495,0.75,1
29.10.2023 12:00,157.4,109.2,6.339,97.8,2,38.9,17.2,86.3,11.9,20.4,0.36170212765957444,0.9704896907216495,0.7000000000000001,1
29.10.2023 13:00,156.1,108.4,6.469,97.1,7,38.8,17.5,88.5,10.8,23.8,0.36170212765957444,0.9704896907216495,0.7000000000000001,1
29.10.2023 14:00,157.7,109.7,6.399999999999999,97.3,8,38.3,17.2,87.6,12.6,19.1,0.36170212765957444,0.9704896907216495,0.7000000000000001,1
29.10.2023 15:00,159.0,109.6,6.334,98.5,5,40.5,17.1,86.7,17.2,17.7,0.36170212765957444,0.9695876288659794,0.75,1
29.10.2023 16:00,156.1,107.0,6.468999999999999,99.2,3,38.5,17.8,88.10000000000001,15.8,19.1,0.3404255319148936,0.9695876288659794,0.87,1
29.10.2023 17:00,149.6,106.5,6.672000000000001,99.9,2,38.9,20.2,88.39999999999999,17.3,20.2,0.3404255319148936,0.9695876288659794,0.87,1
29.10.2023 18:00,143.6,107.6,6.798999999999999,98.6,2,40.5,20.6,87.80000000000001,21.0,22.1,0.3404255319148936,0.9695876288659794,0.87,1
29.10.2023 19:00,142.1,108.9,6.818000000000001,99.6,3,36.4,18.7,83.5,19.4,29.6,0.3404255319148936,0.9685567010309278,0.87,1
29.10.2023 20:00,140.6,106.2,6.707999999999999,98.5,2,35.3,20.2,73.7,12.3,23.1,0.3404255319148936,0.9685567010309278,0.87,1
29.10.2023 21:00,137.1,101.7,6.776,97.4,2,36.6,20.1,73.1,7.5,16.4,0.3404255319148936,0.9675257731958762,0.93,1
29.10.2023 22:00,133.5,102.6,6.861,96.8,2,35.0,16.9,71.7,8.0,13.4,0.3404255319148936,0.9675257731958762,0.93,1
29.10.2023 23:00,134.3,100.1,6.853,97.8,2,34.3,17.1,71.3,7.7,11.9,0.3404255319148936,0.9666237113402062,0.93,1
30.10.2023 00:00,125.7,101.2,6.465,96.8,2,35.90000000000001,18.2,70.8,7.8,10.3,0.36170212765957444,0.9667525773195876,0.93,0
30.10.2023 01:00,125.6,102.8,6.501,95.4,2,34.1,17.4,70.7,7.6,8.8,0.36170212765957444,0.9667525773195876,0.93,0
30.10.2023 02:00,122.9,100.4,6.387,95.5,3,35.90000000000001,17.5,70.7,8.0,8.3,0.36170212765957444,0.965721649484536,0.93,0
30.10.2023 03:00,123.6,100.8,6.357,96.2,2,34.7,16.9,71.0,5.1,7.9,0.36170212765957444,0.9646907216494846,0.93,0
30.10.2023 04:00,124.9,100.8,6.462,98.1,2,43.2,16.8,70.7,5.4,7.4,0.3404255319148936,0.9636597938144329,0.93,0
30.10.2023 05:00,130.4,109.7,6.531,108.8,2,62.1,17.4,81.2,4.9,7.7,0.3404255319148936,0.9627577319587629,0.93,0
30.10.2023 06:00,149.8,116.0,6.374,124.1,3,67.2,18.1,102.1,5.9,8.9,0.3404255319148936,0.9618556701030927,0.93,0
30.10.2023 07:00,189.9,125.1,6.452,136.5,2,92.0,20.9,129.3,10.8,13.1,0.3404255319148936,0.9618556701030927,0.93,0
30.10.2023 08:00,197.8,143.3,6.47,147.8,3,127.8,24.7,160.4,16.3,16.1,0.3404255319148936,0.9618556701030927,0.93,0
30.10.2023 09:00,219.5,161.1,6.385000000000001,171.6,2,137.6,29.2,157.6,15.6,16.3,0.36170212765957444,0.9608247422680413,0.87,0
30.10.2023 10:00,239.8,195.0,6.436,180.2,2,146.8,29.8,170.1,38.3,13.5,0.36170212765957444,0.9608247422680413,0.87,0
30.10.2023 11:00,244.4,221.1,6.464,184.0,3,144.2,29.1,168.0,26.1,13.1,0.3829787234042553,0.9608247422680413,0.81,0
30.10.2023 12:00,243.3,216.1,6.454,191.2,2,145.7,30.1,185.9,31.8,13.8,0.3829787234042553,0.9618556701030927,0.81,0
30.10.2023 13:00,248.0,216.8,6.399,184.6,3,147.4,27.3,197.4,22.4,15.7,0.3829787234042553,0.9618556701030927,0.81,0
30.10.2023 14:00,247.0,203.2,6.495,190.1,2,147.1,28.4,188.4,21.7,13.5,0.40425531914893614,0.9618556701030927,0.75,0
30.10.2023 15:00,238.3,194.6,6.303,184.1,3,143.7,31.1,177.4,33.2,14.2,0.3829787234042553,0.9627577319587629,0.81,0
30.10.2023 16:00,226.2,190.0,6.499,184.5,3,137.5,25.2,167.3,41.5,15.5,0.36170212765957444,0.9627577319587629,0.81,0
30.10.2023 17:00,215.1,168.0,6.643,155.6,5,124.3,26.6,161.0,44.4,21.6,0.3404255319148936,0.9636597938144329,0.87,0
30.10.2023 18:00,200.0,158.1,6.837,140.6,3,113.8,26.7,145.3,44.9,24.1,0.3191489361702128,0.9645618556701031,0.93,0
30.10.2023 19:00,191.9,151.1,6.903,125.9,3,104.9,22.2,124.9,44.3,22.5,0.3191489361702128,0.9655927835051545,0.93,0
30.10.2023 20:00,171.9,130.1,6.823,114.2,2,92.6,19.9,113.7,38.3,28.5,0.2978723404255319,0.9655927835051545,1.0,0
30.10.2023 21:00,158.8,124.3,6.87,109.3,2,68.3,19.7,93.2,26.9,20.9,0.2978723404255319,0.9666237113402062,0.93,0
30.10.2023 22:00,136.8,119.1,6.997999999999999,103.5,2,68.2,16.0,81.9,5.7,15.2,0.3191489361702128,0.9666237113402062,0.93,0
30.10.2023 23:00,135.8,110.6,6.953,98.6,3,38.0,16.3,76.10000000000001,5.2,12.3,0.3404255319148936,0.9666237113402062,0.93,0
31.10.2023 00:00,130.1,109.9,6.433,99.1,1,34.7,16.5,74.2,7.8,9.9,0.3404255319148936,0.9675257731958762,0.93,0
31.10.2023 01:00,129.2,107.9,6.510999999999999,97.7,1,36.4,16.4,69.3,8.0,8.2,0.3404255319148936,0.9675257731958762,0.93,0
